1,0.205306749,2.016602363,0.247418014,0.88342115,0.183509437,2.125971093,0.323397696,0.852332419,0.221113103,1.931014139,0.195044284,0.904103269,0.193900235,2.069146218,0.27902625,0.868204066
1,0.207144377,2.004670686,0.227941811,0.889939658,0.189490338,2.092757423,0.282341112,0.865737823,0.20744746,2.004457929,0.227566056,0.890235362,0.178640527,2.154417168,0.332259335,0.848544157
1,0.23097488,1.940381272,0.250954293,0.884469968,0.211572867,2.028324953,0.311663938,0.85923519,0.250952656,1.837531727,0.185229067,0.908980141,0.217353874,1.999557539,0.287593551,0.867289705
1,0.206294461,2.012593843,0.269236628,0.877676166,0.190999064,2.083404929,0.31682752,0.856772681,0.224663907,1.912593219,0.201055287,0.90192041,0.18839771,2.099585336,0.331120237,0.852462458
1,0.228821799,1.956593062,0.253646662,0.882805738,0.213945483,2.022278663,0.29579771,0.863622659,0.244606922,1.87546748,0.200007093,0.902586456,0.207870598,2.055030079,0.324025558,0.854685998
1,0.212447442,2.004368521,0.271804122,0.877569302,0.193916692,2.092040484,0.33517434,0.851855347,0.229582642,1.910283341,0.205458689,0.900174566,0.196996083,2.076151705,0.321083402,0.856504929
1,0.226817913,1.91100815,0.225496109,0.892242149,0.206002298,2.006631546,0.286537756,0.86566194,0.246512568,1.812346529,0.170267245,0.915550814,0.215975574,1.957985001,0.252112746,0.879132037
1,0.220608628,1.955742557,0.232768466,0.889196423,0.192260785,2.096313816,0.333866784,0.850002395,0.224700519,1.933380577,0.218416638,0.894628862,0.206625012,2.018203029,0.270130364,0.871607363
1,0.212158521,2.019444061,0.275880909,0.874106248,0.194609472,2.102549817,0.336018791,0.849320816,0.231169725,1.917812943,0.206636712,0.899133376,0.19601253,2.096008051,0.330501941,0.851426438
1,0.235626002,1.902310166,0.21831471,0.895343374,0.211443967,2.016146073,0.292367457,0.864461463,0.247603941,1.841272525,0.183678825,0.909814458,0.223087827,1.956375054,0.248966343,0.880334216
1,0.218062824,1.969256571,0.252928861,0.883175471,0.198475978,2.06077927,0.315906862,0.856829889,0.235369153,1.877275298,0.19351532,0.905182476,0.203699188,2.034687584,0.294872424,0.86439187
1,0.214822704,2.000508988,0.26503774,0.879173763,0.194925789,2.095654671,0.334101885,0.8516098,0.228528524,1.923673154,0.211860105,0.89755309,0.19776058,2.081129452,0.320957213,0.85583176
1,0.196308258,2.112224998,0.317913876,0.86245978,0.177376829,2.209900143,0.401334892,0.83265118,0.206234912,2.049624866,0.262082758,0.87776488,0.178823213,2.201058313,0.391775972,0.835280253
1,0.171606611,2.251485121,0.356437698,0.848468131,0.151754826,2.371064137,0.476369116,0.811706285,0.174104789,2.233688818,0.337071656,0.853009577,0.151895482,2.369511597,0.475667207,0.81200501
1,0.179873748,2.199232533,0.339552115,0.853625499,0.160083346,2.311224929,0.445309258,0.819122834,0.184318916,2.168961389,0.309797022,0.861148764,0.160289001,2.309710455,0.444227855,0.819457564
