Id,asm,con,eng,idm,label
1.0,0.11614920585313189,0.7507028155725731,2.513205107639467,0.7354631003690645,1.0
1.5,0.07926535029289425,1.4348386162975828,2.862175223498055,0.6299865419339762,1.5
2.0,0.10233044909682427,1.1677448496427985,2.6748214434622892,0.6699909713138229,2.0
2.5,0.06535182910853103,1.9008927197167922,3.0349662968091775,0.5717148021149507,2.5
